Date,Username,Tweet-text,Tweet Link,Retweets,Likes,Sentiment,Confidence
2017/12/17_20:59,https://twitter.com/SampatiyaUikey,5 साल 7 बार. छूटे न टीका एक भी बार #FullyImmunizeEveryChild. #MissionIndradhanush #SwasthaBharat @MoHFW_INDIA @JPNadda @bjp4india @bjp4MPpic.twitter.com/5B8tOkauyS,https://twitter.com/SampatiyaUikey/status/942620326818586626,10,13,neutral,0.572070539
2017/12/17_20:53,https://twitter.com/mantralayatimes,RT MoHFW_INDIA: 5 years 7 times. Remember to #FullyImmunizeEveryChild. Visit the nearest session site under Intensified #MissionIndradhanush #SwasthaBharatpic.twitter.com/lxU2P9tiXT,https://twitter.com/mantralayatimes/status/942618735495581697,0,0,neutral,0.8169175982
2017/12/17_20:46,https://twitter.com/NupurBhatti,Visit the nearest MR camp & vaccinate your child with MR vaccine under #MRcampaign. #FightMeaslesRubella @hillemanlabshttps://twitter.com/MoHFW_INDIA/status/942371427776376833 …,https://twitter.com/NupurBhatti/status/942617074479673349,0,0,neutral,0.5564833283
2017/12/17_20:46,https://twitter.com/NupurBhatti,Visit the nearest MR camp & vaccinate your child with MR vaccine under #MRcampaign. #FightMeaslesRubella @hillemanlabshttps://twitter.com/MoHFW_INDIA/status/942371427776376833 …,https://twitter.com/NupurBhatti/status/942617074479673349,0,0,neutral,0.5564833283
2017/12/17_20:28,https://twitter.com/MoHFW_INDIA,5 years 7 times. Remember to #FullyImmunizeEveryChild. Visit the nearest session site under Intensified #MissionIndradhanush #SwasthaBharatpic.twitter.com/211WTvyf1g,https://twitter.com/MoHFW_INDIA/status/942612386065682432,67,104,neutral,0.8150594234
2017/12/17_20:13,https://twitter.com/mantralayatimes,RT MoHFW_INDIA: Majority of #MeaslesRubella cases occur in children below 15 years of age. Therefore MR vaccine is being given to children aged between 9months to 15years under the #MRcampaign. #VaccinesWork UNICEFIndiapic.twitter.com/t0rsGd50LL,https://twitter.com/mantralayatimes/status/942608738871111680,0,0,neutral,0.7433775067
2017/12/17_20:13,https://twitter.com/mantralayatimes,RT MoHFW_INDIA: Majority of #MeaslesRubella cases occur in children below 15 years of age. Therefore MR vaccine is being given to children aged between 9months to 15years under the #MRcampaign. #VaccinesWork UNICEFIndiapic.twitter.com/t0rsGd50LL,https://twitter.com/mantralayatimes/status/942608738871111680,0,0,neutral,0.7433775067
2017/12/17_20:00,https://twitter.com/MoHFW_INDIA,Majority of #MeaslesRubella cases occur in children below 15 years of age. Therefore MR vaccine is being given to children aged between 9months to 15years under the #MRcampaign. #VaccinesWork @UNICEFIndiapic.twitter.com/1qOB5mxLli,https://twitter.com/MoHFW_INDIA/status/942605404697186305,59,158,neutral,0.6019092798
2017/12/17_20:00,https://twitter.com/MoHFW_INDIA,Majority of #MeaslesRubella cases occur in children below 15 years of age. Therefore MR vaccine is being given to children aged between 9months to 15years under the #MRcampaign. #VaccinesWork @UNICEFIndiapic.twitter.com/1qOB5mxLli,https://twitter.com/MoHFW_INDIA/status/942605404697186305,59,158,neutral,0.6019092798
2017/12/17_20:00,https://twitter.com/MoHFW_INDIA,Majority of #MeaslesRubella cases occur in children below 15 years of age. Therefore MR vaccine is being given to children aged between 9months to 15years under the #MRcampaign. #VaccinesWork @UNICEFIndiapic.twitter.com/1qOB5mxLli,https://twitter.com/MoHFW_INDIA/status/942605404697186305,59,158,neutral,0.6019092798
2017/12/17_04:54,https://twitter.com/drmanojrajoria,At the Intensified #MissionIndradhanush session do enquire about the next dose due for your child. #FullyImmunizeEveryChild #SwasthaBharat,https://twitter.com/drmanojrajoria/status/942377472091291648,5,10,neutral,0.6089838743
2017/12/17_04:53,https://twitter.com/drmanojrajoria,Get your child vaccinated at an age when they are more susceptible to diseases. Visit the nearest MR camp & vaccinate your child with MR vaccine under #MRcampaign.,https://twitter.com/drmanojrajoria/status/942377147284340736,2,11,negative,0.4749873281
2017/12/17_04:30,https://twitter.com/MoHFW_INDIA,Get your child vaccinated at an age when they are more susceptible to diseases. Visit the nearest MR camp & vaccinate your child with MR vaccine under #MRcampaign. The campaign is currently running in #Kerala & #Uttarakhand. #FightMeaslesRubellapic.twitter.com/H8Fk7IpFao,https://twitter.com/MoHFW_INDIA/status/942371427776376833,35,116,negative,0.4749873281
2017/12/17_04:30,https://twitter.com/MoHFW_INDIA,Get your child vaccinated at an age when they are more susceptible to diseases. Visit the nearest MR camp & vaccinate your child with MR vaccine under #MRcampaign. The campaign is currently running in #Kerala & #Uttarakhand. #FightMeaslesRubella pic.twitter.com/H8Fk7IpFao,https://twitter.com/MoHFW_INDIA/status/942371427776376833,35,116,negative,0.4749873281
2017/12/17_04:30,https://twitter.com/MoHFW_INDIA,Get your child vaccinated at an age when they are more susceptible to diseases. Visit the nearest MR camp & vaccinate your child with MR vaccine under #MRcampaign. The campaign is currently running in #Kerala & #Uttarakhand. #FightMeaslesRubellapic.twitter.com/H8Fk7IpFao,https://twitter.com/MoHFW_INDIA/status/942371427776376833,35,116,negative,0.4749873281
2017/12/17_02:50,https://twitter.com/MoHFW_INDIA,#Vaccines provide protection to children against #vaccine preventable diseases. Spread the word. Intensified #MissionIndradhanush,https://twitter.com/MoHFW_INDIA/status/942346131744411649,28,72,neutral,0.7722429037
2017/12/17_00:33,https://twitter.com/mantralayatimes,RT MoHFW_INDIA: Spectacular formation by students of Sanatan Dharm Kanya Inter College Rudrapur #Uttarakhand in support of #MRCampaign. #FightMeaslesRubella #ForEveryChildpic.twitter.com/k9V6A5M4yN,https://twitter.com/mantralayatimes/status/942311734383169536,1,0,neutral,0.9317303896
2017/12/17_00:33,https://twitter.com/mantralayatimes,RT MoHFW_INDIA: Spectacular formation by students of Sanatan Dharm Kanya Inter College Rudrapur #Uttarakhand in support of #MRCampaign. #FightMeaslesRubella #ForEveryChildpic.twitter.com/k9V6A5M4yN,https://twitter.com/mantralayatimes/status/942311734383169536,1,0,neutral,0.9317303896
2017/12/17_00:30,https://twitter.com/MoHFW_INDIA,Spectacular formation by students of Sanatan Dharm Kanya Inter College Rudrapur #Uttarakhand in support of #MRCampaign. #FightMeaslesRubella #ForEveryChildpic.twitter.com/Sktw2GRzUz,https://twitter.com/MoHFW_INDIA/status/942310951906414594,33,73,neutral,0.8770393133
2017/12/17_00:30,https://twitter.com/MoHFW_INDIA,Spectacular formation by students of Sanatan Dharm Kanya Inter College Rudrapur #Uttarakhand in support of #MRCampaign. #FightMeaslesRubella #ForEveryChildpic.twitter.com/Sktw2GRzUz,https://twitter.com/MoHFW_INDIA/status/942310951906414594,33,73,neutral,0.8770393133
2017/12/16_22:30,https://twitter.com/DesiWeChaar,Do you know how many children and pregnant women attain benefit from Mission Indradhhanush? #MissionIndradhanush #FullyImmunizeEveryChild http://goo.gl/DW5njD pic.twitter.com/m6oN0FUeBc,https://twitter.com/DesiWeChaar/status/942280723410640896,0,0,neutral,0.8304786682
2017/12/16_22:01,https://twitter.com/savasarala,Be a vaccine booster shot or any medication these can cause some side effects. The best way to deal with it is knowing about these side effects and what to do if they persist. #knowledge #healthtips @MoHFW_INDIA #SwasthaBharat #awarenessmattershttps://twitter.com/mohfw_india/status/941888168663580673 …,https://twitter.com/savasarala/status/942273564991881216,0,0,positive,0.5319260359
2017/12/16_21:43,https://twitter.com/mantralayatimes,RT MoHFW_INDIA: At the Intensified #MissionIndradhanush session do enquire about the next dose due for your child. #FullyImmunizeEveryChild #SwasthaBharatpic.twitter.com/slHxXapBRa,https://twitter.com/mantralayatimes/status/942268931577991168,1,0,neutral,0.7603471875
2017/12/16_20:30,https://twitter.com/MoHFW_INDIA,At the Intensified #MissionIndradhanush session do enquire about the next dose due for your child. #FullyImmunizeEveryChild #SwasthaBharatpic.twitter.com/QgqYPhHpt3,https://twitter.com/MoHFW_INDIA/status/942250513982197760,35,84,neutral,0.6393078566
2017/12/16_09:31,https://twitter.com/satishgupta_,Presenting vaccination and role of private providers during 43rd annual conference of Academy of Pediatrics Gujarat. @Vaccinate4Life @UNICEFIndia #MissionIndradhanush #FightMeaslesRubella @vaccineworks pic.twitter.com/8XUKp0WZUZ,https://twitter.com/satishgupta_/status/942084704492167168,4,12,neutral,0.9017062187
2017/12/16_06:51,https://twitter.com/chirag1592,Food after Vaccination. Enrouting Africa soon. #dahimisal #madrascafe #superb #place #foodie… https://www.instagram.com/p/BcxGDtnlFfp/ ,https://twitter.com/chirag1592/status/942044418344996864,2,2,neutral,0.4395193756
2017/12/16_05:30,https://twitter.com/DesiWeChaar,Do you know about special service for pregnant women scheduled on the 9th of every month? #MissionIndradhanush #FullyImmunizeEveryChild http://goo.gl/DW5njD pic.twitter.com/ox5IMSPKhE,https://twitter.com/DesiWeChaar/status/942024104475004929,0,0,neutral,0.7329403758
2017/12/16_00:30,https://twitter.com/MoHFW_INDIA,Children across #Kerala are getting the best protection against #measles & #rubella with MR vaccine. The vaccine is safe & approved by WHO. #MRcampaign #VaccinesWork #FightMeaslesRubellapic.twitter.com/EbwQNc97NF,https://twitter.com/MoHFW_INDIA/status/941948526384353282,61,258,positive,0.804091692
2017/12/16_00:30,https://twitter.com/MoHFW_INDIA,Children across #Kerala are getting the best protection against #measles & #rubella with MR vaccine. The vaccine is safe & approved by WHO. #MRcampaign #VaccinesWork #FightMeaslesRubella pic.twitter.com/EbwQNc97NF,https://twitter.com/MoHFW_INDIA/status/941948526384353282,61,258,positive,0.804091692
2017/12/16_00:30,https://twitter.com/MoHFW_INDIA,Children across #Kerala are getting the best protection against #measles & #rubella with MR vaccine. The vaccine is safe & approved by WHO. #MRcampaign #VaccinesWork #FightMeaslesRubellapic.twitter.com/EbwQNc97NF,https://twitter.com/MoHFW_INDIA/status/941948526384353282,61,258,positive,0.804091692
2017/12/16_00:15,https://twitter.com/ZeeMalayalam,എം ആര്‍ വാക്സിനേഷന്‍: കളക്ടറുടെ ഉത്തരവ് റദ്ദാക്കണമെന്ന ആവശ്യം തള്ളി ഹൈക്കോടതി http://bit.ly/2AG6Dil  #MeaslesRubella #Vaccine #drive #Keralaleads #Malappuram #HighcourtOfKeralapic.twitter.com/JZebiHJiSz,https://twitter.com/ZeeMalayalam/status/941944737254195200,0,0,neutral,0.634313643
2017/12/15_23:28,https://twitter.com/ForChildHealth,Every child deserves a healthy life. Let's pledge to #FullyImmunizeEveryChild and give them a #ShotAtLife. He is #Batting4life for life. Will play for his team?pic.twitter.com/uDxdjwvlco,https://twitter.com/ForChildHealth/status/941933088937885696,0,0,positive,0.9073665142
2017/12/15_21:30,https://twitter.com/DesiWeChaar,Yes!!! It is true #MissionIndradhanush #FullyImmunizeEveryChild http://goo.gl/DW5njD pic.twitter.com/zSxxfa5QVX,https://twitter.com/DesiWeChaar/status/941903239804522496,0,0,positive,0.7807984352
2017/12/15_20:59,https://twitter.com/ForChildHealth,Every child deserves a healthy life. Let’s pledge to #FullyImmunizeEveryChild and give them a #ShotAtLife #Batting4Life #IStand4ChildHealth #India4ChildHealth @PranavCTOI @kumkumdasgupta @dharaarti @chandersuta @bahardutt @pradeepdutta4u @scripanjug @shivnarayangourhttps://twitter.com/ForChildHealth/status/941882705905459201 …,https://twitter.com/ForChildHealth/status/941895659598127105,0,1,positive,0.8471851349
2017/12/15_20:30,https://twitter.com/nhmdehradun,Students of Sanatan Dharm Kanya Inter College #Rudrapur formed MR to support #MRcampaign. #Uttarakhand #FightMeaslesRubella pic.twitter.com/1d3ogCDob5,https://twitter.com/nhmdehradun/status/941888121909719040,0,3,neutral,0.7621176839
2017/12/15_20:30,https://twitter.com/nhmdehradun,Students of Sanatan Dharm Kanya Inter College #Rudrapur formed MR to support #MRcampaign. #Uttarakhand #FightMeaslesRubellapic.twitter.com/1d3ogCDob5,https://twitter.com/nhmdehradun/status/941888121909719040,0,3,neutral,0.7621176839
2017/12/15_08:30,https://twitter.com/DesiWeChaar,#MissionIndradhanush is changing lives of Indians through routine immunization and strengthening health system of India #FullyImmunizeEveryChild http://goo.gl/DW5njD pic.twitter.com/a1o7I1rtXE,https://twitter.com/DesiWeChaar/status/941706985485029376,0,0,neutral,0.4702341259
2017/12/15_06:30,https://twitter.com/DesiWeChaar,Through the #MissionIndradhanush the government is Keeping up with its commitment to improve immunization coverage and addressing equity #FullyImmunizeEveryChild http://goo.gl/DW5njD pic.twitter.com/2lPIieAE7I,https://twitter.com/DesiWeChaar/status/941676784646524928,0,0,negative,0.3578200042
2017/12/15_02:13,https://twitter.com/GujHFWDept,District Collector Gandhinagar has instructed to Health and ICDS teams to work together and ensure 100 % coverage of children and pregnant women during Intensified #MissionIndradhanush. #Vaccineworks. #FullyImmunizeEveryChild. pic.twitter.com/pAaBF4uPz3,https://twitter.com/GujHFWDept/status/941612175692652545,0,5,neutral,0.5120639801
2017/12/14_23:22,https://twitter.com/IndujhaAsha,@NHP_INDIA @MoHFW_INDIA @Vaccinate4Life आज ग्राम महादेवबिगहा एवं बहरोयचक में क्रमशः एएनएम मंजु दी व नीली दी के निर्देशन म�,https://twitter.com/IndujhaAsha/status/941569089763340288,0,0,neutral,0.5129369497
2017/12/14_21:50,https://twitter.com/joydeepghosh,#Madrasa kids #Bhagwanpur #Haridwar #Uttarakhand show #vaccination cards after getting #MRvaccine only protection against #measlerubella. #Vaccine is #MadeinIndia & provided #freeofcost under #MRcampaign #MissionIndradhanush @Uttarakhandi_ @uttrakhandii @uttrakhandii @NHP_INDIAhttps://twitter.com/MoHFW_INDIA/status/941540805746991104 …,https://twitter.com/joydeepghosh/status/941546072404459520,0,2,neutral,0.6479955316
2017/12/14_21:29,https://twitter.com/MoHFW_INDIA,Children of Madrasa Bhagwanpur Haridwar raise their vaccination cards after getting vaccinated with MR vaccine. It is the only protection against #measles & #rubella. It is manufactured in India & is being provided free of cost under the #MRcampaign. #Uttarakhandpic.twitter.com/QBx7miJH3k,https://twitter.com/MoHFW_INDIA/status/941540805746991104,76,347,neutral,0.5817824006
2017/12/14_21:29,https://twitter.com/MoHFW_INDIA,Children of Madrasa Bhagwanpur Haridwar raise their vaccination cards after getting vaccinated with MR vaccine. It is the only protection against #measles & #rubella. It is manufactured in India & is being provided free of cost under the #MRcampaign. #Uttarakhandpic.twitter.com/QBx7miJH3k,https://twitter.com/MoHFW_INDIA/status/941540805746991104,76,347,neutral,0.5817824006
2017/12/14_20:30,https://twitter.com/nhmdehradun,क्यों है खसरा और रूबेला से युद्ध-स्तर पर लड़ने की आवश्यकता? जानिए इस वेबसाइट द्वारा http://measlesrubella.in/  #MRcampaign #Uttarakhandpic.twitter.com/Jt7l6gtoin,https://twitter.com/nhmdehradun/status/941525736736935939,0,0,neutral,0.6601271033
2017/12/14_17:39,https://twitter.com/HLSLifecare,Vaccinate your child under #MRcampaign despite the earlier vaccination status. An additional dose of MR vaccine is #safe. It ensures double protection of your child against #MeaslesRubella. #VaccinesWork https://twitter.com/MoHFW_INDIA/status/940907783339122689/photo/1pic.twitter.com/meZK2P3QNv  https://twitter.com/MoHFW_INDIA/status/940907783339122689 …,https://twitter.com/HLSLifecare/status/941482794521313280,0,0,neutral,0.5744509101
2017/12/14_17:39,https://twitter.com/HLSLifecare,Vaccinate your child under #MRcampaign despite the earlier vaccination status. An additional dose of MR vaccine is #safe. It ensures double protection of your child against #MeaslesRubella. #VaccinesWork https://twitter.com/MoHFW_INDIA/status/940907783339122689/photo/1pic.twitter.com/meZK2P3QNv  https://twitter.com/MoHFW_INDIA/status/940907783339122689 …,https://twitter.com/HLSLifecare/status/941482794521313280,0,0,neutral,0.5744509101
2017/12/14_05:30,https://twitter.com/tamil18_raja,Iqm giving a call to all d Common Tax Payers look we r Tax-Payers we won't get Mufth-ka-Roti like GovtEmployesNetas if we dies then no one will help for our kids d truth all these r rich beggers #MRCampaign #FightMeaslesRubella #VaccinesWork #Hyderabad #Telangana #news,https://twitter.com/tamil18_raja/status/941299400571158528,0,0,negative,0.8706055284
2017/12/14_05:30,https://twitter.com/tamil18_raja,Iqm giving a call to all d Common Tax Payers look we r Tax-Payers we won't get Mufth-ka-Roti like GovtEmployesNetas if we dies then no one will help for our kids d truth all these r rich beggers #MRCampaign #FightMeaslesRubella #VaccinesWork #Hyderabad #Telangana #news,https://twitter.com/tamil18_raja/status/941299400571158528,0,0,negative,0.8706055284
2017/12/14_04:44,https://twitter.com/BJP_ST_Morcha,Measles-rubella vaccine is being provided free of cost at all government health facilities anganwadi kendras and schools under #MRCampaign. Let's #FightMeaslesRubella by getting our children vaccinated with #MRVaccine. #LeaveNoOneBehind pic.twitter.com/0Qdm7qKW5Rpic.twitter.com/AO35tgyWCP,https://twitter.com/BJP_ST_Morcha/status/941287779878572033,0,0,neutral,0.705442369
2017/12/14_04:44,https://twitter.com/BJP_ST_Morcha,Measles-rubella vaccine is being provided free of cost at all government health facilities anganwadi kendras and schools under #MRCampaign. Let's #FightMeaslesRubella by getting our children vaccinated with #MRVaccine. #LeaveNoOneBehind pic.twitter.com/0Qdm7qKW5Rpic.twitter.com/AO35tgyWCP,https://twitter.com/BJP_ST_Morcha/status/941287779878572033,0,0,neutral,0.705442369
2017/12/14_03:34,https://twitter.com/Junni_Vet,#pets #birds #wildlife #treatment #vaccination #consultancy #surgery #junnivet #veterinaran… https://www.instagram.com/p/BcrmACADMqo/ ,https://twitter.com/Junni_Vet/status/941270224984305664,0,0,neutral,0.5268122554
2017/12/13_22:04,https://twitter.com/mantralayatimes,RT MoHFW_INDIA: Measles-rubella vaccine is being provided free of cost at all government health facilities anganwadi kendras and schools under #MRCampaign. Let's #FightMeaslesRubella by getting our children vaccinated with #MRVaccine. #LeaveNoOneBehindpic.twitter.com/0Myw6upDEu,https://twitter.com/mantralayatimes/status/941187070420283392,0,0,neutral,0.7717689872
2017/12/13_22:04,https://twitter.com/mantralayatimes,RT MoHFW_INDIA: Measles-rubella vaccine is being provided free of cost at all government health facilities anganwadi kendras and schools under #MRCampaign. Let's #FightMeaslesRubella by getting our children vaccinated with #MRVaccine. #LeaveNoOneBehindpic.twitter.com/0Myw6upDEu,https://twitter.com/mantralayatimes/status/941187070420283392,0,0,neutral,0.7717689872
2017/12/13_21:59,https://twitter.com/MoHFW_INDIA,Measles-rubella vaccine is being provided free of cost at all government health facilities anganwadi kendras and schools under #MRCampaign. Let's #FightMeaslesRubella by getting our children vaccinated with #MRVaccine. #LeaveNoOneBehindpic.twitter.com/PWmdN0gae5,https://twitter.com/MoHFW_INDIA/status/941185752095891456,95,253,neutral,0.705442369
2017/12/13_21:59,https://twitter.com/MoHFW_INDIA,Measles-rubella vaccine is being provided free of cost at all government health facilities anganwadi kendras and schools under #MRCampaign. Let's #FightMeaslesRubella by getting our children vaccinated with #MRVaccine. #LeaveNoOneBehindpic.twitter.com/PWmdN0gae5,https://twitter.com/MoHFW_INDIA/status/941185752095891456,95,253,neutral,0.705442369
2017/12/13_21:59,https://twitter.com/MoHFW_INDIA,Measles-rubella vaccine is being provided free of cost at all government health facilities anganwadi kendras and schools under #MRCampaign. Let's #FightMeaslesRubella by getting our children vaccinated with #MRVaccine. #LeaveNoOneBehindpic.twitter.com/PWmdN0gae5,https://twitter.com/MoHFW_INDIA/status/941185752095891456,95,253,neutral,0.705442369
2017/12/13_20:31,https://twitter.com/MoHFW_INDIA,Third round of Intensified #MissionIndradhranush at West #Tripura District expanding coverage of full #Immunization to the migratory population of a Brick #Klin @JPNadda #SwasthaBharat #VaccinesWork #HealthForAllpic.twitter.com/89hTgdGvDX,https://twitter.com/MoHFW_INDIA/status/941163727520485376,15,41,neutral,0.7376719713
2017/12/13_20:31,https://twitter.com/MoHFW_INDIA,Third round of Intensified #MissionIndradhranush at West #Tripura District expanding coverage of full #Immunization to the migratory population of a Brick #Klin @JPNadda #SwasthaBharat #VaccinesWork #HealthForAllpic.twitter.com/89hTgdGvDX,https://twitter.com/MoHFW_INDIA/status/941163727520485376,15,41,neutral,0.7376719713
2017/12/13_20:30,https://twitter.com/nhmdehradun,#MRvaccine can protect and improve the lives of children and their mothers rapidly and sustainably. The vaccine is being provided at every government health care centres. #FightMeaslesRubella pic.twitter.com/aEQX1cgGek,https://twitter.com/nhmdehradun/status/941163348934217728,1,3,neutral,0.4906665385
2017/12/13_20:06,https://twitter.com/MoHFW_INDIA,#Immunization of the child is the responsibility of the entire #family. Visit the Intensified #MissionIndradhanush site. #SwasthaBharat pic.twitter.com/eY0HdDGvw0,https://twitter.com/MoHFW_INDIA/status/941157348814581760,33,69,neutral,0.4906392395
2017/12/13_20:06,https://twitter.com/MoHFW_INDIA,#Immunization of the child is the responsibility of the entire #family. Visit the Intensified #MissionIndradhanush site. #SwasthaBharatpic.twitter.com/eY0HdDGvw0,https://twitter.com/MoHFW_INDIA/status/941157348814581760,33,69,neutral,0.4906392395
2017/12/13_03:44,https://twitter.com/PoojaChuramani,Vaccinate your child against #MeaslesRubella it’s important and encourage others too. @vaccineswork #MRCampaign https://twitter.com/mohfw_india/status/940907783339122689 …,https://twitter.com/PoojaChuramani/status/940910419669118976,1,1,negative,0.4200080931
2017/12/13_03:44,https://twitter.com/PoojaChuramani,Vaccinate your child against #MeaslesRubella it’s important and encourage others too. @vaccineswork #MRCampaign https://twitter.com/mohfw_india/status/940907783339122689 …,https://twitter.com/PoojaChuramani/status/940910419669118976,1,1,negative,0.4200080931
2017/12/13_03:06,https://twitter.com/MoHFW_INDIA,#Vaccines are provided free of cost to children at all public #health facilities under Intensified #MissionIndradhanush #SwasthaBharat #HealthForAll #VaccinesWorkpic.twitter.com/bHHBHfBkAK,https://twitter.com/MoHFW_INDIA/status/940900787458228224,31,77,neutral,0.6562726498
2017/12/13_03:06,https://twitter.com/MoHFW_INDIA,#Vaccines are provided free of cost to children at all public #health facilities under Intensified #MissionIndradhanush #SwasthaBharat #HealthForAll #VaccinesWorkpic.twitter.com/bHHBHfBkAK,https://twitter.com/MoHFW_INDIA/status/940900787458228224,31,77,neutral,0.6562726498
2017/12/13_02:35,https://twitter.com/madhuc430,#MeaslesRubella గురించి అందరం ప్రకారం చేసి ప్రజలలో అవగాహన పెంచుదాం. #FightMeaslesRubella @NHP_INDIA #FullyImmunizeEveryChildpic.twitter.com/jAqWV9ErRz,https://twitter.com/madhuc430/status/940892837968863232,0,2,neutral,0.5793939233
2017/12/13_02:35,https://twitter.com/madhuc430,#MeaslesRubella గురించి అందరం ప్రకారం చేసి ప్రజలలో అవగాహన పెంచుదాం. #FightMeaslesRubella @NHP_INDIA #FullyImmunizeEveryChildpic.twitter.com/jAqWV9ErRz,https://twitter.com/madhuc430/status/940892837968863232,0,2,neutral,0.5793939233
2017/12/13_02:35,https://twitter.com/madhuc430,#MeaslesRubella గురించి అందరం ప్రకారం చేసి ప్రజలలో అవగాహన పెంచుదాం. #FightMeaslesRubella @NHP_INDIA #FullyImmunizeEveryChild pic.twitter.com/jAqWV9ErRz,https://twitter.com/madhuc430/status/940892837968863232,0,2,neutral,0.5793939233
2017/12/13_02:02,https://twitter.com/GujHFWDept,Healthy children for a healthy future. Children take out rally for Intensified #MissionIndradhanush in Padra Taluka of Vadodara District in Gujarat. #FullyImmunizeEveryChild. #Vaccineworks.pic.twitter.com/dr0lAS2qpt,https://twitter.com/GujHFWDept/status/940884533108531200,5,18,neutral,0.6069387197
2017/12/12_21:53,https://twitter.com/joydeepghosh,#KnowMore #HealthTips: track of your child's #vaccine to avoid missing #Vaccination dose. #Vaccination #Campaign under Intensified #MissionIndradhanush to reach all corners of #India #FullImmunization #SwasthaBharat #vaccineswork #WednesdayWisdom Read more http://bit.ly/nhp_india https://twitter.com/NHP_INDIA/status/940795722416443394 …,https://twitter.com/joydeepghosh/status/940821960715636736,0,1,neutral,0.6122277975
2017/12/12_21:34,https://twitter.com/MoHFW_INDIA,All #vaccines are safe of high quality and are provided by trained #ANMs. Intensified #MissionIndradhanush #SwasthaBharat pic.twitter.com/tCfHXqSVZp,https://twitter.com/MoHFW_INDIA/status/940817271122997249,23,51,positive,0.4852556586
2017/12/12_21:34,https://twitter.com/MoHFW_INDIA,All #vaccines are safe of high quality and are provided by trained #ANMs. Intensified #MissionIndradhanush #SwasthaBharatpic.twitter.com/tCfHXqSVZp,https://twitter.com/MoHFW_INDIA/status/940817271122997249,23,51,positive,0.4852556586
2017/12/12_20:30,https://twitter.com/nhmdehradun,Healthy future is every child's right Don't let preventable diseases steal their chance of healthy future. Get them vaccinated under #MRcampaign and ensure a healthy and happy life. #FightMeaslesRubella #VaccinesWorkpic.twitter.com/3Jfo79FOKY,https://twitter.com/nhmdehradun/status/940800959160225793,0,4,negative,0.5624257922
2017/12/12_20:30,https://twitter.com/nhmdehradun,Healthy future is every child's right Don't let preventable diseases steal their chance of healthy future. Get them vaccinated under #MRcampaign and ensure a healthy and happy life. #FightMeaslesRubella #VaccinesWorkpic.twitter.com/3Jfo79FOKY,https://twitter.com/nhmdehradun/status/940800959160225793,0,4,negative,0.5624257922
2017/12/12_20:28,https://twitter.com/joydeepghosh,Let no child be left uncovered by #vaccines- ensure #EveryChildImmunized #EveryChildVaccinated #Vaccination #Campaign under Intensified #MissionIndradhanush by reaching every nook and corner of #India. #FullImmunization #SwasthaBharat #vaccineswork @JPNadda @NHP_INDIAhttps://twitter.com/MoHFW_INDIA/status/940796064550047749 …,https://twitter.com/joydeepghosh/status/940800655819669504,1,3,neutral,0.5572125912
2017/12/12_20:19,https://twitter.com/mantralayatimes,RT MoHFW_INDIA: Let no one be left uncovered by #vaccines- Intensified #MissionIndradhanush reaching every nook and corner of the country. #SwasthaBharat #vaccineswork JPNaddapic.twitter.com/G5V91wYGt7,https://twitter.com/mantralayatimes/status/940798283060072448,4,3,negative,0.5463050008
2017/12/12_20:10,https://twitter.com/MoHFW_INDIA,Let no one be left uncovered by #vaccines- Intensified #MissionIndradhanush reaching every nook and corner of the country. #SwasthaBharat #vaccineswork @JPNaddapic.twitter.com/62GP1BN2g5,https://twitter.com/MoHFW_INDIA/status/940796064550047749,28,78,negative,0.4313574433
2017/12/12_20:10,https://twitter.com/MoHFW_INDIA,Let no one be left uncovered by #vaccines- Intensified #MissionIndradhanush reaching every nook and corner of the country. #SwasthaBharat #vaccineswork @JPNaddapic.twitter.com/62GP1BN2g5,https://twitter.com/MoHFW_INDIA/status/940796064550047749,28,78,negative,0.4313574433
2017/12/12_20:09,https://twitter.com/NHPINDIA,Health Tips: Keep a track of your child's vaccine to avoid missing vaccine doses. Read more: http://bit.ly/nhp_india  #MissionIndradhanush #SwasthaBharat #WednesdayWisdompic.twitter.com/NtAx4fm3nc,https://twitter.com/NHPINDIA/status/940795722416443394,16,43,neutral,0.8304558396
2017/12/12_07:16,https://twitter.com/Anil5,Briefing on Intensified Mission Indradhanush at Sanchi #Raisen #missionindradhanush #RoutineImmunization pic.twitter.com/1PvQChfItQ,https://twitter.com/Anil5/status/940601272020766721,3,4,neutral,0.5889493823
2017/12/12_04:13,https://twitter.com/MoHFW_INDIA,Leaving no child without the protection of #vaccines. Reaching the underserved with Intensified #MissionIndradhanush. #SwasthaBharat #vaccineswork @JPNaddapic.twitter.com/YvIRmdsWMC,https://twitter.com/MoHFW_INDIA/status/940555133850546178,25,51,negative,0.5644076467
2017/12/12_04:13,https://twitter.com/MoHFW_INDIA,Leaving no child without the protection of #vaccines. Reaching the underserved with Intensified #MissionIndradhanush. #SwasthaBharat #vaccineswork @JPNaddapic.twitter.com/YvIRmdsWMC,https://twitter.com/MoHFW_INDIA/status/940555133850546178,25,51,negative,0.5644076467
2017/12/12_02:13,https://twitter.com/PairsonnalitesA,Recap | INDIA — How educating girls boosts efforts to immunise all children - But in Kenya as of 2015 nearly one in five infants – over 19 million Kenyan children – missed out on the basic vaccines they need to stay healthy. This low immunization… http://dlvr.it/Q5YRwX ,https://twitter.com/PairsonnalitesA/status/940524939223777281,0,0,neutral,0.5825527906
